SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,null,Success,1273
PRB0000051,null,Success,1183
PRB0000032,null,Success,1184
PRB0000053,null,Success,1137
PRB0000029,null,Success,1170
PRB0000055,null,Success,1155
PRB0000105,null,Success,1153
PRB0000109,null,Success,1229
PRB0000014,null,Success,1125
PRB0000106,null,Success,1193
