SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,null,Failed,1134
PRB0000051,null,Failed,1229
PRB0000032,null,Failed,1210
PRB0000053,null,Failed,1172
PRB0000029,null,Failed,1179
PRB0000055,null,Failed,1163
PRB0000105,null,Failed,1132
PRB0000109,null,Failed,1237
PRB0000014,null,Failed,1423
PRB0000106,null,Failed,1201
