SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,null,Success,1201
PRB0000051,null,Success,1211
PRB0000032,null,Success,1220
PRB0000053,null,Success,1160
PRB0000029,null,Success,1194
PRB0000055,null,Success,1656
PRB0000105,null,Success,1211
PRB0000109,null,Success,1193
PRB0000014,null,Success,1208
PRB0000106,null,Success,1187
