SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,17394,Success,1286
PRB0000051,17467,Success,1173
PRB0000032,17468,Success,1249
PRB0000053,17469,Success,1202
PRB0000029,17261,Success,1314
PRB0000055,17470,Success,1206
PRB0000105,17471,Success,1135
PRB0000109,17262,Success,1323
PRB0000014,17263,Success,1314
PRB0000106,17264,Success,1263
