SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,17395,Success,1380
PRB0000051,17396,Success,1275
PRB0000032,17397,Success,1316
PRB0000053,17398,Success,1213
PRB0000029,17399,Success,1289
PRB0000055,17400,Success,1348
PRB0000105,17401,Success,1239
PRB0000109,17402,Success,1527
PRB0000014,17903,Success,1256
PRB0000106,17904,Success,1252
