SnowID,SMAXId,Status,Time(in millisec),UseCase
2-10-1 Yurakucho, Chiyoda-ku, Tokyo,17475,Success,1252
Colombia,17476,Success,1211
Five Points 2009 Fairview RD, Raleigh, NC,17919,Success,1205
2617 South Robinson Avenue, Oklahoma City,OK,17482,Success,1533
Winnipeg,17942,Success,1164
Indianapolis,17945,Success,1278
Frisco,17949,Success,1390
Minnesota,17950,Success,1195
Washington,10904,Success,1192
