SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,17256,Success,1211
PRB0000051,17257,Success,1330
PRB0000032,17258,Success,1265
PRB0000053,17259,Success,1314
PRB0000029,17462,Success,1276
PRB0000055,17463,Success,1230
PRB0000105,17260,Success,1295
PRB0000109,17464,Success,1230
PRB0000014,17465,Success,1251
PRB0000106,17466,Success,1268
