SnowID,SMAXId,Status,Time(in millisec),UseCase
PRB0000050,17905,Success,1281
PRB0000051,17906,Success,1322
PRB0000032,17907,Success,1282
PRB0000053,17908,Success,1293
PRB0000029,17909,Success,1274
PRB0000055,17910,Success,1271
PRB0000105,17911,Success,1238
PRB0000109,17912,Success,1271
PRB0000014,17913,Success,3785
PRB0000106,17914,Success,1310
